user_id; scenario; distraction; ehmi; timestamp; userPositionX; userPositionY; userPositionZ; playerPositon; time; focused object
10; Pedestrian; None; Intention; 28.09.2023 09:54:50; 805.1; -0.05999994; 241; HI; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:50; 805.2721; 0.1818002; 241; Sidewalk; 0.02; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.2721; 0.1818002; 241; Sidewalk; 0.02; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.2721; 0.1818002; 241; Sidewalk; 0.02; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.2721; 0.1818002; 241; Sidewalk; 0.02; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.2721; 0.1818002; 241; Sidewalk; 0.02; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.2721; 0.1818002; 241; Sidewalk; 0.02; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.2721; 0.1818002; 241; Sidewalk; 0.02; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.2721; 0.1818002; 241; Sidewalk; 0.02; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.2721; 0.1818002; 241; Sidewalk; 0.02; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.2721; 0.1818002; 241; Sidewalk; 0.02; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.2721; 0.1818002; 241; Sidewalk; 0.02; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.2721; 0.1818002; 241; Sidewalk; 0.02; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.2721; 0.1818002; 241; Sidewalk; 0.02; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.2721; 0.1818002; 241; Sidewalk; 0.02; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.2721; 0.1818002; 241; Sidewalk; 0.02; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.2721; 0.1818002; 241; Sidewalk; 0.02; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.2721; 0.1818002; 241; Sidewalk; 0.02; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.3929; 0.1818002; 241.1473; Sidewalk; 0.04; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.3929; 0.1818002; 241.1473; Sidewalk; 0.04; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.3929; 0.1818002; 241.1473; Sidewalk; 0.04; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.3929; 0.1818002; 241.1473; Sidewalk; 0.04; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.414; 0.1818002; 241.1369; Sidewalk; 0.3733333; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.4081; 0.1818002; 241.1399; Sidewalk; 0.468711; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.4055; 0.1818002; 241.1415; Sidewalk; 0.4896764; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.4039; 0.1818002; 241.1424; Sidewalk; 0.498206; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.3999; 0.1818002; 241.1441; Sidewalk; 0.5201817; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.3959; 0.1818002; 241.146; Sidewalk; 0.5426047; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.3915; 0.1818002; 241.1481; Sidewalk; 0.5654433; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.3869; 0.1818002; 241.1504; Sidewalk; 0.5866954; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:51; 805.3842; 0.1818002; 241.1515; Sidewalk; 0.5983303; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:52; 805.3792; 0.1818002; 241.1538; Sidewalk; 0.6236228; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:52; 805.3732; 0.1818002; 241.1562; Sidewalk; 0.6423429; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:52; 805.3677; 0.1818002; 241.1588; Sidewalk; 0.6644476; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:52; 805.3586; 0.1818002; 241.1626; Sidewalk; 0.6978863; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:52; 805.3554; 0.1818002; 241.1639; Sidewalk; 0.7087631; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:52; 805.3523; 0.1818002; 241.1653; Sidewalk; 0.719821; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:52; 805.3423; 0.1818002; 241.1694; Sidewalk; 0.7533704; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:52; 805.3387; 0.1818002; 241.1707; Sidewalk; 0.7643439; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:52; 805.3314; 0.1818002; 241.1733; Sidewalk; 0.7871625; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:52; 805.3278; 0.1818002; 241.1747; Sidewalk; 0.7986998; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:52; 805.3165; 0.1818002; 241.1785; Sidewalk; 0.8315953; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:52; 805.3126; 0.1818002; 241.1796; Sidewalk; 0.8422129; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:52; 805.3081; 0.1818002; 241.1804; Sidewalk; 0.8535372; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:52; 805.2959; 0.1818002; 241.1832; Sidewalk; 0.8875293; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:52; 805.287; 0.1818002; 241.1844; Sidewalk; 0.9091792; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:52; 805.2786; 0.1818002; 241.1852; Sidewalk; 0.9316035; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:52; 805.2747; 0.1818002; 241.1854; Sidewalk; 0.942071; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:52; 805.2665; 0.1818002; 241.1855; Sidewalk; 0.9647012; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:52; 805.259; 0.1818002; 241.185; Sidewalk; 0.9868982; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:52; 805.2553; 0.1818002; 241.1846; Sidewalk; 0.9978379; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:52; 805.2484; 0.1818002; 241.1832; Sidewalk; 1.020243; null
10; Pedestrian; None; Intention; 28.09.2023 09:54:52; 805.2416; 0.1818002; 241.1814; Sidewalk; 1.042251; null
